avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,employee_id
225.0,D00-ENG,,0.697945,5,,low,0.607498,Employed,4.0,117357
248.0,-IT,,0.905404,5,,low,0.87478,Left,5.0,117872
183.0,D00-ENG,1.0,0.591361,6,,low,0.304709,Employed,2.0,113319
141.0,D00-PD,,,5,,medium,0.904372,Employed,2.0,119065
165.0,D00-PD,1.0,0.657592,3,,medium,0.419625,Employed,3.0,101684
267.0,D00-ENG,,0.590105,3,,low,0.775491,Employed,3.0,106346
193.0,D00-MN,,0.974785,3,1.0,high,0.230212,Employed,10.0,139209
122.0,,,0.994271,3,,low,0.884227,Employed,4.0,108171
140.0,,,0.886586,5,,medium,0.117191,Left,5.0,117321
281.0,D00-SP,1.0,0.808658,5,,low,0.761966,Employed,3.0,113317
199.0,D00-SS,1.0,0.77403,5,,medium,0.984957,Employed,10.0,107589
264.0,D00-FN,,0.735157,3,,low,0.501501,Employed,4.0,118693
174.0,D00-SS,,0.689128,5,,medium,0.729598,Employed,3.0,100678
149.0,D00-SS,,0.889353,2,,medium,0.133428,Employed,5.0,101688
268.0,D00-SS,,0.584561,5,,medium,0.0932105,Employed,3.0,140170
263.0,D00-IT,,0.746877,4,,low,0.840032,Employed,3.0,109698
123.0,D00-ENG,,0.510591,2,,medium,0.424935,Employed,3.0,100138
192.0,D00-SS,,0.951901,3,,medium,0.539834,Employed,3.0,116153
193.0,D00-ENG,,0.758314,3,,medium,0.888877,Employed,3.0,117179
257.0,D00-SS,1.0,0.725507,4,,medium,0.682073,Employed,10.0,119471
261.0,D00-ENG,1.0,0.522984,5,,medium,0.630206,Employed,3.0,117832
218.0,D00-SS,,,4,,high,1.0,Employed,2.0,106859
153.0,D00-SS,,0.456369,2,,low,0.374588,Left,3.0,103388
243.0,,1.0,0.619636,3,,low,0.74546,Employed,2.0,115337
100.0,D00-SS,,0.634961,3,,low,0.801585,Employed,3.0,103426
273.0,D00-SS,,0.962104,4,,low,0.735736,Left,5.0,105279
247.0,D00-MN,,1.0,6,,medium,0.129378,Left,4.0,100724
149.0,D00-ENG,,0.437581,2,,medium,0.359536,Left,3.0,111280
135.0,D00-SS,,0.432041,2,,low,0.480796,Left,3.0,115622
163.0,D00-ENG,,0.654659,4,,low,0.602212,Employed,3.0,111837
160.0,D00-SS,,,2,1.0,low,0.423095,Left,3.0,111980
246.0,-IT,,0.531627,3,,medium,0.98126,Employed,3.0,108906
272.0,D00-ENG,,0.471595,6,,medium,0.5567,Employed,5.0,106252
259.0,D00-SS,,0.508098,4,,low,0.949387,Employed,3.0,112887
221.0,D00-MN,1.0,0.931829,4,,high,0.97514,Employed,10.0,105904
156.0,D00-SS,,0.8003,4,,low,1.0,Employed,3.0,135925
204.0,D00-SP,,,4,,low,0.746608,Employed,2.0,118462
149.0,D00-SS,,0.939521,4,1.0,medium,0.887533,Employed,3.0,142761
164.0,D00-ENG,,0.593141,3,,medium,0.520962,Employed,3.0,145264
155.0,D00-ENG,1.0,0.789051,4,,low,1.0,Employed,3.0,100706
254.0,D00-SS,,0.845131,5,,medium,1.0,Employed,5.0,104516
232.0,D00-MN,,0.899881,6,,high,0.90401,Employed,5.0,118716
151.0,D00-FN,,0.868962,3,,medium,0.608619,Employed,2.0,108551
117.0,D00-SP,1.0,0.527471,2,,low,0.684175,Employed,10.0,110611
157.0,D00-SS,,0.545805,2,,high,0.836153,Employed,6.0,137788
262.0,D00-FN,,0.918316,3,,low,0.524241,Employed,4.0,108331
158.0,D00-ENG,,0.605321,2,,low,0.376175,Left,3.0,100563
215.0,D00-IT,1.0,0.589338,4,,medium,0.991207,Employed,2.0,108536
269.0,D00-SS,,1.0,4,,low,0.526995,Employed,3.0,104951
151.0,D00-PD,,0.531528,3,,low,0.638966,Employed,2.0,112341
239.0,D00-MN,,0.937317,3,,medium,0.758339,Employed,2.0,106919
216.0,D00-SP,,0.931765,4,,low,0.71755,Employed,3.0,116000
207.0,D00-SS,,0.515526,2,,low,0.814313,Employed,6.0,116242
120.0,D00-TP,1.0,,2,,medium,,Employed,,109219
133.0,,,0.804546,3,,low,0.63649,Employed,3.0,109143
224.0,,1.0,0.74622,4,,low,0.912848,Employed,5.0,108187
152.0,,,0.795489,3,1.0,low,0.81258,Employed,3.0,100699
215.0,D00-IT,,0.511594,4,,medium,0.45362,Employed,4.0,113091
267.0,D00-ENG,,1.0,4,,medium,0.778742,Left,5.0,108815
151.0,D00-MT,,0.510816,2,,low,0.388506,Left,3.0,107239
237.0,D00-IT,,0.996043,5,,medium,0.803598,Left,5.0,103415
246.0,D00-IT,,0.814683,5,,medium,0.704201,Employed,3.0,116504
208.0,D00-SP,,,3,,low,0.607158,Employed,3.0,111522
151.0,D00-MN,,0.557145,2,,low,0.446207,Left,3.0,101844
273.0,D00-SP,,0.72312,4,,high,0.65087,Employed,2.0,116430
104.0,D00-ENG,,0.680616,3,,low,0.169231,Employed,2.0,113565
146.0,D00-SP,,0.643865,5,,low,0.761153,Employed,3.0,117374
153.0,D00-ENG,,0.621106,3,,low,0.753047,Left,5.0,102852
198.0,D00-ENG,,0.437325,2,,medium,0.327955,Employed,4.0,105515
162.0,D00-SS,,0.616773,3,,medium,0.787267,Employed,2.0,103624
136.0,D00-MT,,0.459549,2,,medium,0.434889,Left,3.0,113179
221.0,D00-SS,,0.940904,3,,low,0.632649,Employed,2.0,101567
205.0,D00-SP,,0.66956,3,,medium,0.818853,Employed,2.0,102120
240.0,D00-SS,,0.932006,3,,medium,0.505195,Employed,2.0,104638
232.0,D00-SP,,0.958592,3,,medium,0.539757,Employed,2.0,108811
130.0,D00-SS,,0.504757,2,,low,0.414849,Left,3.0,137391
197.0,-IT,,1.0,4,,low,0.464259,Employed,2.0,111524
130.0,D00-SS,,0.909944,2,,medium,0.520277,Employed,4.0,106003
159.0,D00-PD,,0.502238,2,,low,0.427395,Left,3.0,115705
146.0,D00-SS,1.0,0.530165,3,,low,0.782775,Employed,2.0,101154
272.0,D00-SS,,0.551871,4,,low,0.690156,Employed,3.0,112684
260.0,D00-SP,,,3,,low,0.934057,Employed,2.0,115315
269.0,D00-SS,,0.640853,3,,medium,0.512796,Employed,2.0,116991
207.0,D00-SS,,0.785212,4,,low,0.643834,Employed,3.0,100416
149.0,D00-ENG,,0.761906,4,,medium,0.718189,Employed,3.0,106170
135.0,D00-SP,,0.576428,2,,low,0.417335,Left,3.0,118261
260.0,D00-ENG,,0.75292,5,,high,0.124351,Employed,6.0,108516
211.0,D00-SS,1.0,0.38307,5,,medium,0.935589,Employed,7.0,110278
265.0,D00-FN,1.0,0.654193,4,,medium,0.64113,Employed,4.0,114326
262.0,D00-SS,,0.998597,5,,low,0.93475,Left,6.0,107564
127.0,D00-ENG,,0.453935,2,,low,0.374537,Left,3.0,112562
226.0,D00-SP,,0.95908,3,,medium,0.869232,Employed,3.0,106148
244.0,D00-PD,,0.699067,5,,low,0.579521,Employed,3.0,108193
225.0,D00-ENG,1.0,0.74026,3,,low,0.687887,Employed,4.0,106737
284.0,D00-SP,,0.938082,5,,low,0.171265,Employed,4.0,113442
163.0,D00-SS,,0.624466,4,,low,0.962423,Employed,3.0,106915
263.0,D00-FN,1.0,0.840378,5,,medium,0.653225,Employed,3.0,115436
185.0,D00-SS,1.0,0.950734,4,,low,0.70107,Employed,2.0,132301
135.0,D00-PD,,0.506077,2,,low,0.385074,Left,3.0,102077
231.0,D00-PD,1.0,0.640544,3,,low,0.75432,Employed,2.0,111130
286.0,D00-IT,,0.952131,6,,medium,0.121377,Left,4.0,103202
260.0,,,0.622615,4,,low,0.523606,Employed,3.0,115545
282.0,D00-ENG,,0.757135,6,,medium,0.0980237,Left,4.0,117526
157.0,D00-SS,,0.967695,2,,medium,0.972676,Employed,3.0,101623
158.0,D00-ENG,,0.531389,2,,low,0.470485,Left,3.0,109909
258.0,D00-ENG,,0.871626,5,,medium,0.216444,Employed,3.0,103253
178.0,D00-ENG,,0.654338,3,,medium,0.57368,Employed,4.0,113436
232.0,D00-SP,,0.862082,3,,low,0.665551,Employed,2.0,105301
202.0,D00-PD,,0.830094,5,,low,0.536473,Employed,4.0,113726
227.0,D00-SP,,0.535756,6,,low,0.245486,Employed,2.0,101245
206.0,D00-MT,,0.582063,2,,low,0.784732,Employed,2.0,103248
193.0,,,,4,,medium,0.694171,Employed,2.0,117433
241.0,D00-SS,,0.586456,4,,medium,0.677247,Employed,3.0,103458
153.0,D00-SS,,,3,,low,0.951246,Employed,2.0,112269
149.0,,,0.668353,5,,medium,0.17829,Employed,3.0,104415
237.0,D00-ENG,,0.974115,5,,high,0.687711,Employed,3.0,107026
193.0,D00-SP,,0.844994,5,,medium,0.737267,Employed,2.0,107823
152.0,,,0.552835,5,,medium,0.181746,Employed,5.0,113604
234.0,D00-SS,,0.651244,4,,high,0.71906,Employed,2.0,112894
132.0,D00-IT,,0.831489,3,,low,0.579387,Employed,3.0,133614
139.0,D00-IT,,0.519588,2,,low,0.417861,Left,3.0,112185
221.0,D00-ENG,,0.605034,5,,low,0.661033,Employed,2.0,104424
175.0,D00-SS,,1.0,3,,low,0.726741,Employed,2.0,107912
235.0,D00-SS,,0.928043,4,,medium,0.229555,Employed,4.0,106538
223.0,D00-SP,,0.754529,5,,low,1.0,Employed,2.0,104733
267.0,D00-SP,,0.895769,5,,low,0.808565,Left,6.0,113924
151.0,D00-SP,,,2,,low,0.398834,Left,3.0,115509
236.0,D00-SP,,,3,,medium,0.932031,Employed,2.0,110124
242.0,,,0.470815,3,,medium,0.842793,Employed,3.0,104503
228.0,D00-SS,,0.870671,4,,low,0.887087,Left,5.0,115839
233.0,D00-SS,,0.634193,4,,low,0.986776,Employed,2.0,104137
261.0,D00-ENG,,0.654383,4,,low,0.911947,Employed,3.0,110424
258.0,D00-IT,,0.646708,5,,medium,0.988565,Employed,2.0,113900
268.0,D00-MT,,0.824584,5,,medium,0.863843,Left,5.0,104351
275.0,D00-MT,,0.937373,4,,low,0.241977,Employed,6.0,119317
274.0,D00-SP,,0.923574,3,,high,0.737632,Employed,2.0,117674
239.0,D00-ENG,,0.876382,3,,low,0.711683,Employed,3.0,110481
170.0,D00-ENG,,0.785172,3,,low,0.617632,Employed,3.0,114764
157.0,D00-SP,,0.721074,5,,low,0.85507,Employed,4.0,112604
129.0,D00-MN,,0.662506,3,1.0,high,0.927678,Employed,3.0,118169
230.0,D00-IT,,,3,,medium,0.908452,Employed,3.0,113619
254.0,D00-PD,,,3,,medium,0.730679,Employed,3.0,103046
226.0,D00-SS,,0.926195,3,,low,0.875358,Employed,3.0,103840
150.0,D00-FN,,,4,,high,0.876747,Employed,3.0,104292
139.0,,,0.412512,3,1.0,medium,0.52512,Employed,8.0,114740
217.0,D00-SS,,0.741525,3,,low,0.818222,Employed,3.0,105106
132.0,D00-SS,,0.461583,2,,low,0.480522,Left,3.0,102810
150.0,D00-FN,,0.726948,3,1.0,medium,0.152907,Employed,4.0,102641
175.0,D00-SS,,1.0,4,,medium,0.678278,Employed,2.0,114081
142.0,D00-SP,,,4,,low,0.755318,Employed,2.0,102092
183.0,D00-SS,1.0,0.522318,3,,low,0.954917,Employed,2.0,106990
274.0,D00-PD,,0.491769,3,,medium,0.474232,Employed,2.0,113934
144.0,D00-ENG,1.0,,3,,medium,0.440615,Employed,3.0,102000
202.0,D00-FN,,0.824624,5,,low,0.277497,Employed,5.0,101977
275.0,D00-SP,,1.0,5,,low,0.859199,Left,5.0,110466
101.0,D00-TP,,,1,,medium,,Employed,,107352
263.0,D00-MT,,0.820149,4,1.0,medium,0.736159,Employed,3.0,111704
153.0,D00-PD,,0.736284,4,,medium,0.660165,Employed,2.0,112615
103.0,D00-IT,,0.559578,4,,low,0.491993,Employed,4.0,117556
148.0,,,0.430412,2,,low,0.397096,Left,3.0,115838
175.0,D00-MN,,0.864747,4,,low,0.858795,Employed,2.0,106077
139.0,D00-ENG,,0.620948,4,,high,0.876152,Employed,3.0,104864
216.0,D00-ENG,,0.657421,5,,high,0.551149,Employed,2.0,115253
171.0,D00-SP,,0.918549,5,,low,0.74762,Employed,3.0,115138
223.0,D00-SS,,0.818528,3,,low,0.877575,Employed,2.0,104187
281.0,D00-ENG,,0.57806,3,,medium,0.35934,Employed,2.0,111062
137.0,D00-MT,1.0,1.0,3,,low,0.98839,Employed,4.0,101779
155.0,D00-IT,,0.462499,4,,low,0.598426,Employed,3.0,102765
244.0,D00-SP,,0.794211,4,,medium,0.528974,Employed,2.0,105220
237.0,D00-SS,,0.77225,2,,medium,1.0,Employed,3.0,114893
249.0,D00-SP,,0.746385,4,,medium,0.851997,Employed,2.0,108322
201.0,D00-ENG,,0.836899,6,,low,0.996646,Employed,4.0,117665
203.0,D00-SS,,0.415087,4,,low,0.590396,Employed,5.0,110214
178.0,,,0.694446,4,,high,0.838968,Employed,2.0,110542
294.0,D00-FN,,0.577463,6,,low,0.0573506,Left,4.0,103510
123.0,D00-SS,1.0,0.451638,5,,low,0.257471,Employed,5.0,109923
247.0,D00-PD,,0.856061,6,,medium,0.560676,Employed,6.0,110100
236.0,D00-SS,,,5,,medium,0.579651,Left,2.0,117566
205.0,D00-ENG,,0.963956,6,,high,0.51437,Employed,5.0,108641
134.0,D00-SS,,0.539469,2,,low,0.491956,Left,3.0,107245
168.0,D00-SS,,,4,,medium,0.989057,Employed,2.0,102032
131.0,D00-TP,,,2,,medium,,Employed,,100663
173.0,D00-PD,,0.58933,4,,low,0.787526,Employed,2.0,135227
272.0,D00-IT,,0.546019,5,,low,0.903498,Employed,3.0,104184
259.0,-IT,,0.542552,4,,medium,0.813899,Employed,3.0,111272
182.0,D00-FN,,0.733172,2,,medium,0.963249,Employed,4.0,111148
281.0,D00-PD,,0.636515,6,,medium,0.230127,Employed,3.0,111591
263.0,,,0.979778,5,,medium,0.854722,Left,5.0,116992
156.0,D00-SP,,,4,,low,0.675091,Employed,3.0,111006
260.0,D00-SS,,0.897084,4,,medium,0.566886,Employed,2.0,114311
145.0,D00-SS,,0.878257,5,,medium,0.535476,Employed,3.0,102384
153.0,D00-ENG,,0.972323,6,,medium,0.859031,Employed,6.0,117277
149.0,D00-SS,,0.790102,4,,medium,0.643213,Employed,6.0,117561
300.0,D00-SP,1.0,0.853481,6,,low,0.0681599,Left,5.0,109963
265.0,D00-FN,,0.851597,4,,low,0.692267,Employed,2.0,109713
185.0,D00-ENG,1.0,,3,,high,0.606775,Employed,2.0,114801
220.0,D00-SP,1.0,0.571137,4,,medium,0.61781,Employed,2.0,100327
189.0,D00-PD,,0.834799,2,,low,0.484493,Employed,5.0,106272
155.0,D00-SS,,0.783728,4,,medium,0.628395,Employed,2.0,105948
150.0,D00-SP,,0.557338,2,,low,0.477784,Left,3.0,115084
131.0,D00-SP,,,2,,medium,0.344201,Left,3.0,115378
164.0,D00-SP,,,3,,low,0.528291,Employed,3.0,107495
257.0,D00-ENG,1.0,0.495608,3,,low,0.934737,Employed,2.0,107585
226.0,D00-ENG,1.0,,4,,low,0.890728,Employed,2.0,104513
202.0,D00-PD,,0.753324,3,,medium,0.857512,Employed,3.0,100836
209.0,D00-PD,,0.56804,3,,medium,0.779133,Employed,3.0,118366
211.0,D00-FN,,0.938464,4,,medium,0.776257,Employed,8.0,111245
235.0,D00-SP,,0.813105,5,,medium,0.533922,Employed,2.0,105033
148.0,D00-SP,1.0,0.524979,3,,low,0.712663,Employed,3.0,137437
189.0,D00-SS,,0.771621,3,,low,0.763731,Employed,2.0,118523
152.0,D00-MT,,0.656922,3,,low,0.702101,Employed,2.0,100714
191.0,,,0.947426,4,,low,0.66926,Employed,2.0,115840
215.0,D00-PR,,0.880436,3,,low,0.722445,Employed,4.0,103232
247.0,D00-SS,1.0,0.528192,4,,medium,0.496804,Employed,3.0,116654
134.0,-IT,,0.539765,2,,medium,0.511879,Left,3.0,135267
158.0,D00-ENG,1.0,0.581899,4,,low,0.157621,Left,4.0,119711
276.0,D00-SS,,0.787053,6,,medium,0.0807641,Left,4.0,111983
139.0,D00-ENG,,0.584572,2,,medium,0.303865,Employed,3.0,117147
156.0,D00-PD,,,3,,medium,0.56456,Employed,3.0,115821
218.0,D00-SP,1.0,0.846146,3,,low,0.527561,Employed,2.0,104195
242.0,D00-IT,,0.540594,3,,low,0.86481,Employed,2.0,134412
142.0,D00-IT,,0.796832,4,,medium,0.956984,Employed,2.0,113259
266.0,,,0.588912,4,,low,0.888632,Employed,2.0,101300
255.0,-IT,,,3,,medium,0.614875,Employed,2.0,104454
136.0,D00-ENG,1.0,0.555146,3,,low,0.529884,Employed,4.0,107103
243.0,D00-SS,,,5,,medium,0.810086,Employed,3.0,107068
227.0,D00-SS,,0.563357,4,1.0,high,0.813194,Employed,2.0,115316
138.0,D00-ENG,,0.640571,4,,medium,0.936557,Employed,3.0,106369
245.0,D00-SS,,0.772354,4,,low,0.681035,Employed,2.0,108659
146.0,D00-SP,1.0,0.908618,4,,low,0.780992,Employed,8.0,107376
187.0,D00-SP,,0.755058,2,,medium,1.0,Employed,3.0,101727
170.0,D00-MN,,0.8344,3,,low,0.800619,Employed,3.0,104158
160.0,D00-SP,,0.607469,2,,medium,0.639699,Employed,3.0,118414
141.0,D00-SS,,0.576236,5,1.0,high,0.971074,Employed,3.0,107153
223.0,D00-ENG,,0.751269,4,,low,0.139973,Employed,4.0,117149
159.0,D00-IT,,0.887382,3,,high,0.757784,Employed,2.0,104871
222.0,D00-MN,,0.544315,5,,high,0.793272,Employed,10.0,110752
177.0,D00-SS,1.0,0.735562,5,,medium,0.638771,Employed,2.0,118279
172.0,D00-MN,,0.90366,3,,medium,0.585822,Employed,3.0,105384
218.0,D00-ENG,,0.873649,4,,medium,0.146846,Employed,6.0,110181
263.0,D00-MT,1.0,0.853838,4,,low,0.811993,Left,5.0,104674
224.0,,1.0,0.516097,5,,low,0.489607,Employed,2.0,113070
169.0,D00-SP,,0.720441,2,,low,0.937961,Employed,4.0,101113
223.0,D00-PD,1.0,,4,,low,1.0,Employed,2.0,110467
166.0,D00-ENG,,0.740931,2,,low,0.743432,Employed,3.0,109629
146.0,D00-SP,,0.722378,3,,low,0.64029,Employed,4.0,108487
163.0,D00-SS,,0.550434,2,,medium,0.544377,Employed,3.0,107877
225.0,,,0.728936,4,,low,0.776074,Employed,3.0,119117
146.0,D00-ENG,,0.481391,2,,low,0.442635,Left,3.0,114817
176.0,D00-ENG,,,4,,medium,0.554518,Employed,2.0,119146
152.0,D00-SS,,,3,,medium,0.52289,Employed,3.0,101523
223.0,D00-SP,,0.632357,4,,medium,0.764424,Employed,3.0,110115
152.0,D00-SS,,0.893416,4,,medium,0.56195,Employed,3.0,100686
216.0,D00-SS,,0.759387,5,,low,0.72781,Employed,2.0,107292
156.0,D00-ENG,,0.748155,5,,medium,0.238231,Employed,6.0,105687
219.0,D00-SS,1.0,0.774453,2,,low,0.806456,Employed,4.0,109527
196.0,D00-SS,,0.864932,6,,medium,0.946753,Employed,4.0,115647
143.0,D00-IT,,0.736903,4,,medium,0.897821,Employed,3.0,114662
195.0,D00-SS,,0.683982,4,,medium,0.646908,Employed,2.0,102102
141.0,D00-MT,,0.928326,4,,low,0.898711,Employed,2.0,102070
160.0,D00-SP,,0.932669,2,,low,0.863458,Employed,4.0,101108
188.0,D00-SS,,0.793728,3,,medium,0.816925,Employed,4.0,111370
168.0,D00-AD,,1.0,3,,medium,0.679149,Employed,2.0,103882
170.0,D00-ENG,,,2,,low,0.559896,Employed,3.0,110601
197.0,,,0.744492,3,,medium,0.513261,Employed,3.0,105054
207.0,D00-SS,,0.873899,5,,high,0.856822,Employed,2.0,104074
168.0,D00-ENG,,,5,,low,0.654789,Employed,3.0,104701
187.0,D00-MN,,0.615858,4,,low,0.822457,Employed,2.0,104668
270.0,D00-SS,1.0,0.825287,3,1.0,medium,1.0,Employed,3.0,103014
165.0,D00-SS,,0.774427,3,,low,0.812601,Employed,2.0,109700
180.0,D00-ENG,,0.633839,2,,medium,0.542694,Employed,2.0,115728
260.0,D00-IT,,0.554114,3,,medium,0.559156,Employed,3.0,104757
230.0,D00-ENG,,0.698435,2,,low,0.586832,Employed,3.0,114205
212.0,D00-FN,1.0,0.655339,4,,low,0.278434,Employed,4.0,111596
190.0,D00-PR,1.0,0.399674,6,,medium,0.883879,Employed,3.0,119535
192.0,D00-MN,,0.631741,3,,high,0.501049,Employed,7.0,113967
253.0,D00-SP,,0.985579,4,,medium,1.0,Employed,3.0,112879
265.0,D00-PD,1.0,0.933362,4,,medium,0.975316,Employed,4.0,108734
275.0,D00-SS,,1.0,5,,low,0.739742,Left,5.0,107996
175.0,D00-SS,1.0,0.436994,5,,high,0.260561,Employed,2.0,119727
181.0,D00-ENG,,0.811901,4,,low,0.810946,Employed,3.0,113095
265.0,D00-ENG,,0.891893,3,,low,0.20328,Employed,4.0,107720
232.0,D00-SS,1.0,0.747131,3,,medium,0.829326,Employed,2.0,114282
213.0,D00-SP,1.0,,3,,low,0.789454,Employed,3.0,103878
135.0,D00-FN,,0.553325,3,,low,0.35875,Employed,3.0,118099
245.0,,,0.943011,3,1.0,medium,0.767303,Employed,2.0,115260
301.0,D00-IT,,0.838592,6,,medium,0.100876,Left,5.0,109782
260.0,D00-SS,1.0,0.535578,4,,low,0.871313,Employed,2.0,101726
199.0,D00-ENG,,0.483358,3,,medium,1.0,Employed,10.0,105041
160.0,D00-FN,,1.0,4,,low,0.145814,Employed,5.0,104897
276.0,D00-SS,,0.890366,6,,low,0.153112,Left,4.0,107266
251.0,D00-SS,,0.507167,2,,medium,0.831089,Employed,3.0,105313
269.0,D00-ENG,,0.736759,5,,low,0.662936,Employed,3.0,117475
144.0,D00-SP,1.0,0.72114,3,,high,0.637351,Employed,10.0,101842
143.0,D00-ENG,,0.618234,3,,medium,0.649889,Employed,3.0,112252
271.0,D00-SP,,0.88953,4,,high,0.169474,Employed,6.0,103185
241.0,D00-SS,,0.692262,5,,high,0.600146,Employed,3.0,113986
196.0,D00-MN,,0.449552,4,1.0,high,0.392485,Employed,3.0,114666
181.0,D00-PD,,0.926615,5,,low,1.0,Employed,3.0,109665
251.0,D00-ENG,,0.829973,6,,low,0.1653,Left,4.0,101940
133.0,D00-MT,,0.774215,3,,medium,0.892412,Employed,8.0,146276
222.0,D00-SS,,0.967742,3,,medium,0.614631,Employed,4.0,113705
173.0,D00-SP,,0.78686,4,,medium,0.732727,Employed,2.0,140212
135.0,D00-IT,,0.511472,3,,medium,0.62176,Employed,2.0,115825
246.0,D00-MT,,0.944626,4,,low,0.745775,Employed,3.0,105064
258.0,D00-SS,,1.0,2,,medium,0.959915,Employed,3.0,117082
245.0,D00-FN,,0.750859,3,,medium,0.874263,Employed,10.0,119551
153.0,D00-ENG,,0.52359,3,,medium,0.940517,Employed,2.0,114546
208.0,D00-SS,,,4,,low,0.472207,Employed,3.0,105261
268.0,D00-SS,,,3,,medium,0.842297,Left,2.0,102593
247.0,D00-SS,,0.834995,6,,medium,0.0766151,Left,4.0,112250
131.0,D00-SS,,0.885943,5,,low,0.290099,Employed,5.0,105292
165.0,D00-PD,,0.896107,6,,medium,0.628015,Employed,5.0,106393
134.0,D00-MT,,0.716896,3,,medium,0.779686,Employed,3.0,105779
254.0,D00-SP,,0.722644,4,,low,0.135575,Employed,4.0,114706
169.0,D00-ENG,,,5,,low,1.0,Employed,3.0,119420
191.0,D00-PD,1.0,0.629485,3,,low,0.771645,Employed,3.0,144820
242.0,D00-SS,,0.905469,4,,low,0.728432,Left,6.0,100130
130.0,D00-SS,,,2,,low,0.387339,Left,3.0,103899
176.0,D00-SS,1.0,0.946173,5,,low,0.18275,Employed,4.0,116804
211.0,D00-SS,,0.613109,4,,medium,0.865025,Employed,4.0,114213
140.0,,,0.559011,2,,low,0.445833,Left,3.0,117655
158.0,D00-ENG,,0.477394,2,,low,0.460323,Left,3.0,102552
235.0,D00-SP,,0.852511,5,,medium,0.759261,Left,5.0,115594
225.0,D00-PD,,0.978749,6,,medium,0.156295,Employed,3.0,103877
264.0,-IT,,0.60197,5,,medium,1.0,Employed,3.0,104285
285.0,D00-ENG,,0.832785,2,,low,0.454846,Employed,5.0,118399
156.0,D00-MT,,0.536727,3,,low,0.707837,Employed,5.0,107754
146.0,D00-SP,,0.726067,4,,low,0.520794,Employed,3.0,107952
157.0,D00-ENG,,0.862678,3,1.0,low,0.600038,Employed,4.0,118661
110.0,D00-TP,,,2,,medium,,Employed,,113843
148.0,D00-SS,,0.800658,3,,low,0.542647,Employed,2.0,104256
196.0,,1.0,0.540843,4,,high,1.0,Employed,4.0,111001
184.0,D00-MT,,0.639866,5,,medium,0.504388,Employed,4.0,119754
162.0,D00-SS,,0.963371,4,,low,0.177647,Employed,6.0,109712
190.0,D00-ENG,,0.750041,4,,medium,0.738921,Employed,4.0,119465
234.0,D00-SS,,0.942532,4,,low,0.80348,Left,5.0,107732
269.0,D00-SP,,0.619189,5,,medium,0.589838,Employed,3.0,117696
193.0,D00-ENG,,0.803747,5,,high,0.917417,Employed,4.0,116918
268.0,D00-ENG,,0.71202,4,,low,0.63294,Employed,3.0,114330
233.0,D00-SS,,0.467708,4,,medium,0.779215,Employed,3.0,100899
105.0,D00-AD,1.0,0.582809,5,,low,0.634007,Employed,5.0,114852
180.0,D00-MN,,0.430172,4,,high,0.643842,Employed,4.0,103979
283.0,D00-AD,,0.662097,6,,low,0.372917,Employed,2.0,102867
198.0,D00-FN,,0.821719,4,,medium,0.200331,Employed,6.0,116331
275.0,D00-SS,,0.572619,4,,high,0.512404,Employed,3.0,145392
148.0,D00-ENG,,0.882053,4,,medium,0.551517,Employed,2.0,113486
258.0,D00-SP,,0.974973,4,,medium,0.642506,Employed,3.0,105229
254.0,D00-FN,,1.0,6,,high,0.0696058,Left,4.0,107119
273.0,D00-SP,,0.901945,4,,low,0.575777,Employed,3.0,111825
184.0,D00-SS,,0.878627,2,,medium,0.712607,Employed,4.0,116408
182.0,D00-FN,,0.62571,3,,medium,0.664947,Employed,3.0,141042
283.0,D00-ENG,,0.640519,3,,low,0.445968,Employed,5.0,108314
170.0,D00-IT,,0.979527,4,,medium,0.951289,Employed,10.0,108789
253.0,D00-SP,,0.463706,4,,medium,0.450384,Employed,4.0,110127
187.0,D00-MN,,0.588765,4,,low,0.755174,Employed,2.0,108613
222.0,D00-SS,,0.937709,3,,medium,0.72667,Employed,4.0,118497
133.0,D00-AD,,0.567405,2,,low,0.387197,Left,3.0,111153
142.0,D00-SS,,,3,,low,0.813905,Employed,3.0,117639
206.0,D00-IT,,0.768163,4,,medium,0.809592,Employed,3.0,103917
148.0,D00-ENG,,0.457241,2,,medium,0.399061,Left,3.0,102873
268.0,D00-IT,1.0,0.897098,2,,low,0.459371,Employed,4.0,112312
254.0,D00-MT,,0.573833,5,,low,0.63251,Employed,5.0,115120
198.0,D00-MN,,0.615796,4,,low,1.0,Employed,2.0,113754
256.0,D00-PD,,0.553204,5,,medium,0.577449,Employed,4.0,103671
245.0,D00-IT,,0.680045,3,,low,0.582182,Employed,4.0,109006
222.0,D00-SS,,0.922426,4,,medium,0.52712,Employed,4.0,118501
223.0,D00-PR,,0.901304,5,,medium,0.873082,Left,5.0,110803
190.0,D00-SS,,0.687344,5,,medium,0.236407,Employed,4.0,109328
215.0,,,0.965084,3,,low,0.812307,Employed,2.0,101009
240.0,D00-SS,,0.794538,3,,medium,0.975659,Employed,7.0,119541
217.0,D00-SP,1.0,0.879249,3,,high,0.783308,Employed,2.0,111822
227.0,D00-SP,,0.66631,3,,medium,0.926276,Employed,2.0,101148
243.0,D00-FN,,0.677298,5,,medium,0.645567,Employed,2.0,102260
162.0,D00-SS,,0.572905,4,,low,0.890815,Employed,2.0,114243
